"RespID","wgtpop (in 10's)","wgthh (in 10's)","I am happy with my weight {sumax(X16600,C4.000000,C4.000000,X16601,C3.000000,C3.000000,X16602,C2.000000,C2.000000,X16599,C1.000000,C1.000000)}","Household Income {sumax(X85317370,C4.00,X85317368,C14.00,X85317373,C24.00,X85317369,C34.00,X85317374,C44.00,X24925,C54.00,X24935,C67.00,X24938,C87.00,X85317371,C112.00,X85317372,C137.00,X24929,C174.00,X24924,C224.00,X70839,C299.00,X70840,C424.00,X70841,C500.00)}","I am as close to my friend group as I am to my family {sumax(X91585726,C4.000000,C4.000000,X91589417,C3.000000,C3.000000,X91590927,C2.000000,C2.000000,X91588007,C1.000000,C1.000000)}","Faith: Holding to religious faith and belief {sumax(X14833,C2.500000,C2.500000,X14834,C1.000000,C1.000000,X14835,C4.000000,C4.000000)}","I am perfectly happy with my standard of living {sumax(X91583243,C4.000000,X91591993,C3.000000,X91592876,C2.000000,X91586625,C1.000000)}","Very Conservative {X61206}","Somewhat Conservative {X61209}","Middle of the Road {X61208}","Somewhat Liberal {X61210}","Very Liberal {X61207}"
87001W87JB8P2YG,137,34,4,87,4,2,3,0,0,0,1,0
87001W87JBQZAG2,132,66,4,87,4,2,4,0,1,0,0,0
87001W87JC7BXU2,296,146,4,34,4,2,3,0,0,0,0,1
87001W87JD3RFFM,308,307,3,24,4,2,3,0,0,0,1,0
87001W87JDNDT4D,249,125,3,174,4,2,4,0,0,0,0,1
87001W87JE3TF9B,773,386,3,87,4,2,2,0,0,0,0,1
87001W87JEHYD5F,70,69,3,224,3,1,4,0,0,0,0,1
87001W87JF5XBBS,70,70,3,44,4,1,3,0,0,0,0,1
87001W87JG694P9,296,292,3,4,4,1,1,0,1,0,0,0
87001W87JH1WFW6,513,253,3,44,3,1,2,0,0,0,0,1
87001W87JHW96V3,453,151,3,137,4,1,3,0,0,1,0,0
87001W87JJ1FS8R,402,101,4,299,4,2,4,0,1,0,0,0
87001W87JJ2F5PH,207,204,3,54,4,1,1,0,0,0,1,0
87001W87JJ2SFHK,896,441,4,224,3,2,2,0,0,0,0,1
87001W87JMX7SAB,350,175,4,112,4,2,4,0,0,0,1,0
87001W87JNDWQ99,222,109,4,87,4,1,4,1,0,0,0,0
87001W87JNWFZ5W,1082,215,4,174,4,1,3,1,0,0,0,0
87001W87JP16B26,1013,506,3,500,4,1,4,0,0,0,0,1
87001W87JQ7S3QE,99,25,4,500,4,2,4,0,0,0,0,1
87001W87JR5MGRS,784,155,3,87,4,1,4,0,0,1,0,0
87001W87JR77A58,118,116,3,44,4,2,3,0,0,1,0,0
87001W87JR9QUUX,159,157,3,44,4,1,3,0,0,1,0,0
87001W87JSK6QJK,116,58,3,4,4,1,3,0,0,1,0,0
87001W87JT24AWZ,145,73,3,34,3,1,4,0,0,1,0,0
87001W87JWJ9FHY,1305,434,4,87,3,1,2,0,0,1,0,0
87001W87JZCTK5U,479,478,3,67,4,1,3,0,0,1,0,0
87001W87K14ZB2Z,421,103,3,87,4,1,3,0,0,1,0,0
87001W87K1FKS7S,70,35,4,424,3,2,2,0,0,0,1,0
87001W87K2UCFH5,258,257,3,112,4,2,3,0,1,0,0,0
87001W87K3SJH1D,70,18,3,87,4,1,4,0,0,0,1,0
87001W87K45T9F2,91,91,4,87,4,2,3,0,0,0,0,1
87001W87K48JXY2,439,219,3,137,3,2,3,0,0,1,0,0
87001W87K6F8YB2,2309,2276,4,174,3,1,3,0,0,0,0,1
87001W87K7AUUQZ,380,189,4,174,4,1,4,0,0,1,0,0
87001W87K87PMWY,95,93,4,24,3,1,1,0,0,1,0,0
87001W87K8NNTJQ,357,177,3,174,4,2,3,0,1,0,0,0
87001W87K92XT5Y,197,97,4,112,3,1,3,0,1,0,0,0
87001W87K98FHRZ,110,37,4,299,4,1,3,1,0,0,0,0
87001W87KB34355,220,217,4,67,4,2,3,0,0,1,0,0
87001W87KC5JG8M,270,135,3,54,3,1,4,0,1,0,0,0
87001W87KCDMYV2,70,23,4,54,4,1,2,0,0,1,0,0
87001W87KCV4VXT,488,243,4,87,3,1,2,0,0,0,1,0
87001W87KD2XV8U,549,271,4,87,3,1,4,0,0,0,0,1
87001W87KDPFMX3,520,256,3,174,4,1,4,0,0,0,0,1
87001W87KFCM3FH,70,70,3,34,3,2,2,0,0,0,1,0
87001W87KH3ZNAF,256,83,4,112,3,1,3,0,0,1,0,0
87001W87KJ5EAXG,618,155,3,4,3,2,2,0,0,0,0,1
87001W87KKNTFD1,282,94,4,500,4,2,3,0,0,0,1,0
87001W87KKY38TC,97,97,4,44,4,1,1,0,0,1,0,0
87001W87KQ91T3X,108,108,4,87,4,1,3,0,0,0,0,1
87001W87KQ9PSYE,660,325,4,112,4,1,3,0,0,1,0,0
87001W87KRG1JY1,236,116,3,137,3,1,3,0,0,0,1,0
87001W87KRW7Z3Q,136,136,3,54,4,2,3,0,1,0,0,0
87001W87KRXRP7N,249,245,3,54,4,1,2,0,0,0,1,0
87001W87KU16E99,1354,667,4,14,4,1,3,1,0,0,0,0
87001W87KWU17VE,83,81,4,67,4,1,3,0,1,0,0,0
87001W87KX9MADV,70,69,3,67,3,2,3,0,0,0,1,0
87001W87KYD6Z22,70,69,3,24,4,2,3,0,0,0,0,1
87001W87M1EMDFA,382,381,4,14,4,2,4,0,1,0,0,0
87001W87M1G2AZK,330,163,4,87,4,2,3,1,0,0,0,0
87001W87M2KC86W,1144,1127,4,4,3,1,1,0,1,0,0,0
87001W87M3483C4,70,35,3,54,3,2,3,0,0,0,1,0
87001W87M36MB1A,113,38,3,67,3,1,3,0,1,0,0,0
87001W87M3Y7K7Z,1150,284,3,137,3,1,2,0,0,0,1,0
87001W87M4BUFC1,2108,701,4,224,4,2,4,0,0,1,0,0
87001W87M4G3E8Y,355,176,4,112,4,2,3,0,0,0,1,0
87001W87M4HWPYP,178,89,3,87,3,2,3,0,0,0,0,1
87001W87M4W969N,267,132,3,137,4,2,3,0,1,0,0,0
87001W87M5C9VQS,139,137,4,4,4,1,4,0,0,1,0,0
87001W87M7PYQZ6,70,70,4,44,3,1,4,0,0,0,0,1
87001W87M7XWDDB,80,40,3,224,3,1,3,0,1,0,0,0
87001W87M8PV8PV,70,69,3,87,4,1,1,0,0,1,0,0
87001W87M8RZQ6D,119,40,3,67,3,1,3,0,0,0,0,1
87001W87M94Q7VH,215,72,3,54,4,1,3,0,0,1,0,0
87001W87M9RD1K4,164,80,3,112,4,1,3,0,0,1,0,0
87001W87MC59PKS,159,40,3,44,4,1,3,0,0,1,0,0
87001W87MDJ9MAP,287,144,3,112,4,2,3,0,0,1,0,0
87001W87MEDSYQ1,260,128,3,112,3,2,2,0,0,1,0,0
87001W87MFQV9NV,70,23,3,54,4,2,1,0,0,0,0,1
87001W87MGN254E,70,35,4,4,4,1,3,0,0,0,1,0
87001W87MGYSZ23,444,219,4,112,4,1,3,0,0,1,0,0
87001W87MJJD1VP,326,109,3,24,3,2,3,0,0,1,0,0
87001W87MJPGB8E,87,85,4,24,4,1,2,1,0,0,0,0
87001W87MJVKSS7,380,127,3,137,4,1,1,0,0,1,0,0
87001W87MMM4ANC,118,59,4,44,3,1,2,0,0,1,0,0
87001W87MMUQW7R,570,189,4,112,3,1,3,0,0,0,0,1
87001W87MNVJ17S,70,35,4,112,3,2,1,0,0,1,0,0
87001W87MPQMP8W,76,76,4,174,4,2,4,0,0,0,1,0
87001W87MR8G39S,517,255,4,299,3,2,3,0,0,0,0,1
87001W87MRT1FW9,78,77,4,137,3,1,4,0,1,0,0,0
87001W87MRVWB8J,210,69,3,24,3,2,3,0,0,1,0,0
87001W87MS9HTUA,77,39,3,137,4,2,1,0,0,0,1,0
87001W87MSMPN5H,600,299,3,224,3,2,4,0,0,0,1,0
87001W87MTD29QD,561,184,3,137,3,2,2,0,0,0,1,0
87001W87MTT82Q4,290,145,3,112,3,2,3,0,0,1,0,0
87001W87MVFUGN6,173,171,4,54,4,1,3,1,0,0,0,0
87001W87MW2CWTG,170,83,3,67,4,1,4,0,0,1,0,0
87001W87MW91YD7,70,69,4,4,4,1,2,0,0,1,0,0
87001W87MWDYR4D,373,187,4,137,3,2,2,0,0,1,0,0
87001W87MWTCEE4,988,243,3,112,4,2,4,0,0,1,0,0
87001W87MXHDMT9,256,126,3,112,4,1,2,0,0,1,0,0
87001W87MXKG14E,403,79,3,4,4,2,3,0,0,1,0,0
87001W87MXV65GU,323,160,3,34,4,2,2,0,0,0,0,1
87001W87MY9K3G6,167,84,4,34,3,2,4,0,0,0,0,1
87001W87MYDC5W3,1466,366,4,424,4,1,3,0,0,1,0,0
87001W87MYR6PNZ,241,240,4,14,3,2,2,0,0,0,0,1
87001W87MYX7G8B,105,53,3,54,4,1,3,0,0,1,0,0
87001W87MZ31YTM,407,203,3,87,4,1,1,1,0,0,0,0
87001W87MZ9YRTS,86,86,4,4,3,1,1,0,0,0,1,0
87001W87MZPF88J,79,40,3,54,3,1,3,0,0,0,0,1
87001W87N19MSAH,284,140,4,34,3,2,4,0,0,1,0,0
87001W87N1HP59G,95,93,3,4,3,1,2,1,0,0,0,0
87001W87N2MX596,246,242,3,44,4,2,3,0,0,0,1,0
87001W87N316UZS,149,75,3,44,4,1,3,0,0,1,0,0
87001W87N3AKRGA,242,81,3,67,4,1,1,1,0,0,0,0
87001W87N4AA843,273,68,3,67,4,2,2,0,0,1,0,0
87001W87N54KRG4,591,582,3,14,4,1,1,0,0,0,1,0
87001W87N5QQKDF,487,240,4,24,3,2,1,1,0,0,0,0
87001W87N7DHJD4,127,127,3,4,3,2,3,0,0,1,0,0
87001W87N862AJR,169,169,4,67,4,2,4,0,0,0,0,1
87001W87N8V775X,973,486,4,54,3,1,3,0,0,1,0,0
87001W87N92PCKA,131,65,4,112,4,2,4,0,0,1,0,0
87001W87N9V3D8A,70,70,3,4,4,1,3,0,0,0,1,0
87001W87NAHP4JT,1292,424,4,224,4,2,4,0,0,1,0,0
87001W87ND8GS4M,209,208,4,67,4,2,3,0,0,1,0,0
87001W87NH1Q6AY,653,326,3,299,3,2,2,0,0,1,0,0
87001W87NHYDY2P,292,146,4,54,3,1,2,0,0,1,0,0
87001W87NJ8DF3H,471,235,4,87,4,1,3,0,1,0,0,0
87001W87NJM1A8Q,828,408,3,174,4,2,4,0,0,1,0,0
87001W87NKQU9J1,3093,617,3,174,4,1,3,0,0,0,1,0
87001W87NM884SF,320,158,3,54,3,1,3,0,0,1,0,0
87001W87NPFFG83,256,126,3,112,3,1,4,0,0,1,0,0
87001W87NPJW8SQ,250,123,3,137,4,2,3,0,0,0,1,0
87001W87NQW1W8E,341,171,3,112,4,1,2,0,0,0,0,1
87001W87NRZW6G4,894,446,3,174,4,1,3,0,0,0,0,1
87001W87NTVKUZ3,333,83,3,87,3,1,3,0,0,1,0,0
87001W87NU47VZZ,208,52,4,299,4,2,3,0,0,0,1,0
87001W87NU55TXG,725,723,3,24,3,1,3,0,0,1,0,0
87001W87NU6K4AX,342,112,4,137,4,1,4,0,0,1,0,0
87001W87NV8F7QD,70,35,4,137,4,1,4,0,0,1,0,0
87001W87NVDM626,716,714,3,14,4,1,4,0,0,1,0,0
87001W87NVZGR7V,70,18,4,67,4,2,1,0,0,1,0,0
87001W87NWFWN8A,417,411,3,500,4,1,4,0,0,1,0,0
87001W87NWPJ37Z,185,91,3,87,4,2,1,0,0,1,0,0
87001W87NX247HM,443,221,3,54,4,1,2,0,0,0,0,1
87001W87NXPJH31,197,66,4,44,3,2,2,0,0,1,0,0
87001W87NXS95JM,363,182,3,112,4,1,3,0,0,0,1,0
87001W87NZFP5MK,70,69,4,87,4,1,3,0,0,0,0,1
87001W87NZM1QEV,99,50,3,24,4,2,2,0,0,1,0,0
87001W87P15HU8W,2130,2123,4,424,3,1,4,0,1,0,0,0
87001W87P2A1HDF,348,172,3,137,4,2,3,0,0,1,0,0
87001W87P2Z5YG9,70,69,3,112,4,1,3,0,0,0,1,0
87001W87P3NZT7C,2490,1241,4,299,3,1,4,0,0,0,0,1
87001W87P4N81H4,410,409,3,24,3,2,1,0,0,0,0,1
87001W87P5Z7BCV,458,153,4,112,4,2,3,1,0,0,0,0
87001W87P6391QT,262,131,4,424,4,1,4,0,0,0,1,0
87001W87P6DX16R,70,35,4,4,3,1,2,0,0,0,0,1
87001W87P785717,100,50,4,34,4,2,3,0,0,1,0,0
87001W87P79H3GS,282,141,4,224,4,2,2,0,0,0,0,1
87001W87P7RWFMH,208,102,3,224,3,2,3,0,1,0,0,0
87001W87P8E17VJ,70,35,4,4,4,2,3,0,0,0,0,1
87001W87P9UZ7MU,1264,181,3,299,4,2,3,0,0,1,0,0
87001W87P9Z6MJ8,117,39,3,224,4,2,2,0,0,1,0,0
87001W87PC1UM7G,70,69,4,34,4,2,3,0,0,0,1,0
87001W87PCY9WBD,125,42,4,112,4,1,4,0,0,0,1,0
87001W87PE2K6A8,1006,248,4,24,3,1,2,0,0,0,0,1
87001W87PEBW7EY,98,49,3,54,4,2,3,0,0,1,0,0
87001W87PEP52E1,129,127,3,137,3,2,3,0,0,0,0,1
87001W87PEXF212,198,97,3,112,3,2,1,0,0,1,0,0
87001W87PF7M53U,154,51,4,224,4,1,3,0,0,1,0,0
87001W87PG7EABK,70,70,4,4,4,1,2,0,0,1,0,0
87001W87PJU41PD,70,35,3,24,3,2,3,0,0,1,0,0
87001W87PKGN9UJ,255,128,4,112,3,2,1,0,0,1,0,0
87001W87PM9CN2C,263,130,4,112,3,1,3,0,1,0,0,0
87001W87PN2YAQ8,259,128,4,112,4,1,3,0,0,1,0,0
87001W87PPMDJ7F,294,293,3,67,3,1,2,0,0,0,1,0
87001W87PQK6F2W,241,240,3,54,4,1,3,0,0,1,0,0
87001W87PR8SY8X,942,464,4,112,4,2,3,0,0,1,0,0
87001W87PRP7RBZ,97,95,4,24,3,2,1,1,0,0,0,0
87001W87PSCF64X,366,361,3,24,4,1,2,0,1,0,0,0
87001W87PUQKRQ6,277,273,4,24,4,1,4,0,0,1,0,0
87001W87PYW7DP2,199,100,3,87,3,2,1,0,0,1,0,0
87001W87Q15VXVK,70,35,3,34,4,2,2,0,0,0,1,0
87001W87Q1G8V7X,97,49,3,87,3,2,3,0,0,1,0,0
87001W87Q4EQ8R6,70,69,4,67,4,2,3,0,0,0,0,1
87001W87Q4W9A1S,491,484,3,24,3,1,3,1,0,0,0,0
87001W87Q57E2W8,3134,618,3,299,3,2,2,0,0,1,0,0
87001W87Q5FZQ5T,192,189,4,54,4,2,4,0,0,0,1,0
87001W87Q91H4DY,123,123,3,4,4,2,2,0,0,0,0,1
87001W87Q9M4R4X,307,152,4,174,4,2,3,0,1,0,0,0
87001W87QDJCHP4,654,652,4,174,4,2,3,0,0,1,0,0
87001W87QDZW3AG,307,154,3,87,4,2,4,0,1,0,0,0
87001W87QE1HPY7,340,335,3,137,4,1,4,0,0,0,0,1
87001W87QEK5EUM,198,99,4,54,3,1,4,0,0,0,0,1
87001W87QF73ZU1,132,66,4,500,4,2,4,0,0,0,1,0
87001W87QF7UABU,586,289,4,112,4,1,3,1,0,0,0,0
87001W87QGU4ZZS,168,82,3,87,4,1,3,0,0,1,0,0
87001W87QHF5PHN,113,28,3,44,4,2,3,0,0,1,0,0
87001W87QJUH36D,70,70,4,44,3,1,2,0,1,0,0,0
87001W87QK2Q2A2,140,140,4,174,3,2,3,0,0,0,0,1
87001W87QM65RGC,82,21,3,137,4,2,3,0,0,1,0,0
87001W87QM67AWF,1218,600,4,174,3,2,4,0,0,0,1,0
87001W87QRMRS2K,101,51,4,87,4,1,4,0,0,0,1,0
87001W87QSQ2FGD,257,127,3,424,3,2,3,0,0,1,0,0
87001W87QYJW4FW,108,54,4,299,3,2,4,1,0,0,0,0
87001W87QYR7BTR,71,71,4,24,3,1,4,0,1,0,0,0
87001W87QZ8KSTZ,195,98,3,67,4,1,2,0,0,1,0,0
87001W87R2ND6Q6,155,52,3,112,3,1,3,0,0,1,0,0
87001W87R2S6XM7,225,113,3,137,3,2,3,1,0,0,0,0
87001W87R2XHU34,107,105,4,34,4,2,3,0,0,1,0,0
87001W87R3JQGZA,304,152,3,299,3,1,4,0,0,1,0,0
87001W87R445RKT,795,393,4,67,4,1,3,0,1,0,0,0
87001W87R5KF5HQ,336,166,4,14,3,1,1,0,0,1,0,0
87001W87R5YB3EC,81,41,3,137,4,1,3,0,0,1,0,0
87001W87R675UGY,3093,1027,4,424,4,1,3,0,0,1,0,0
87001W87R6NC1PA,73,72,3,87,4,1,3,0,0,1,0,0
87001W87R6RF6YA,70,69,3,67,4,1,4,0,0,0,0,1
87001W87R722VUT,701,350,3,67,3,1,4,0,0,1,0,0
87001W87R76URRX,303,150,4,67,4,2,3,0,0,0,0,1
87001W87R7QZ1BK,300,148,3,87,4,1,4,0,1,0,0,0
87001W87R8VB8Z4,174,174,4,87,4,2,4,0,0,0,1,0
87001W87R91KT3K,909,226,3,174,3,2,3,0,1,0,0,0
87001W87R92AEKJ,83,42,4,137,3,1,4,0,0,0,1,0
87001W87R9C4RP9,867,433,3,299,3,1,3,0,0,0,1,0
87001W87R9CQ8NQ,70,35,3,4,4,2,2,0,1,0,0,0
87001W87R9VBQ2J,70,69,4,54,4,1,3,0,0,0,0,1
87001W87R9ZGEE3,434,145,3,500,4,1,3,0,0,0,0,1
87001W87RA6ER1F,70,35,3,34,3,2,3,0,0,0,0,1
87001W87RBA4JFR,80,40,4,4,4,1,4,0,0,1,0,0
87001W87RCDJ16M,109,36,3,44,4,1,2,0,0,0,1,0
87001W87RCR49HW,70,35,4,14,4,2,4,0,0,1,0,0
87001W87RD3J1CN,1780,1754,3,137,4,2,3,0,0,1,0,0
87001W87RDFYA46,830,207,4,4,4,1,3,0,0,0,1,0
87001W87REFTJ2B,251,250,3,67,4,1,1,0,0,1,0,0
87001W87RGDFU1P,237,59,3,44,3,2,3,0,0,1,0,0
87001W87RHHK4SQ,260,128,3,54,4,2,3,0,0,1,0,0
87001W87RHP1EQY,261,260,4,137,4,2,4,0,0,1,0,0
87001W87RMPYQ17,70,70,3,87,4,2,3,0,0,1,0,0
87001W87RN2TFWG,621,306,3,112,4,1,4,0,1,0,0,0
87001W87RNDR9U1,70,69,3,14,4,2,3,0,0,1,0,0
87001W87RQ8ZCEY,123,123,4,67,3,1,2,0,0,1,0,0
87001W87RQC9AEP,653,644,4,54,3,1,3,0,1,0,0,0
87001W87RSH54WB,231,228,3,137,3,2,3,0,0,1,0,0
87001W87RSJQQ7P,265,261,3,112,3,2,2,0,0,0,1,0
87001W87RU6E35A,124,62,3,34,4,1,2,1,0,0,0,0
87001W87RU9MKEE,440,147,3,14,4,1,4,0,0,1,0,0
87001W87RWR5VKT,117,59,4,54,4,1,3,0,0,0,1,0
87001W87S19RVFA,353,177,3,24,3,1,4,0,0,0,0,1
87001W87S2AVRNY,358,179,3,424,4,1,3,0,0,0,1,0
87001W87S2GVPWY,70,69,3,67,4,2,3,0,0,0,1,0
87001W87S2QVKFM,262,129,4,174,4,2,3,0,0,0,0,1
87001W87S3JHYDE,87,87,3,54,3,1,4,0,0,1,0,0
87001W87S45FS3C,70,18,3,500,4,1,3,0,0,1,0,0
87001W87S4MAGT3,582,193,4,224,3,1,4,0,1,0,0,0
87001W87S4YRBJF,158,79,4,87,4,1,3,0,0,1,0,0
87001W87S7JPWS2,319,158,3,24,4,2,4,0,0,1,0,0
87001W87S7UWZFZ,103,101,3,44,4,2,3,0,0,0,0,1
87001W87S9H5SQ3,597,298,4,137,3,1,3,0,0,0,1,0
87001W87S9TV4AX,567,283,3,112,3,1,2,0,0,1,0,0
87001W87S9ZMFGY,98,96,3,24,3,2,3,0,1,0,0,0
87001W87SA1Y4QK,156,39,3,112,3,2,2,1,0,0,0,0
87001W87SAE7KAM,209,105,4,44,4,1,3,0,1,0,0,0
87001W87SAZ1JQK,70,18,3,54,4,1,1,0,0,1,0,0
87001W87SDU56HY,156,154,4,34,4,1,3,0,0,1,0,0
87001W87SDVHRW6,71,36,4,4,3,1,3,0,0,0,1,0
87001W87SF15BGE,275,271,3,34,3,2,3,0,0,0,0,1
87001W87SFR7H7V,70,35,4,4,3,1,3,1,0,0,0,0
87001W87SG65JFT,1346,336,3,24,4,2,3,0,0,1,0,0
87001W87SGB51KZ,260,128,4,67,4,2,3,0,0,0,1,0
87001W87SGKW8BP,305,153,4,87,4,2,2,0,0,0,0,1
87001W87SHXYF43,161,161,4,14,4,1,4,0,0,1,0,0
87001W87SKC1CKS,246,123,4,4,3,2,1,1,0,0,0,0
87001W87SMD3VWS,114,114,3,137,4,2,4,0,0,0,0,1
87001W87SMNRTS3,101,17,3,87,4,1,3,0,0,0,1,0
87001W87SNJD8W3,91,91,4,4,3,2,1,1,0,0,0,0
87001W87SNMAZ94,70,35,3,54,3,1,3,0,0,1,0,0
87001W87SPGAZQ1,162,162,4,14,3,1,2,0,0,0,1,0
87001W87SQ36RPM,374,187,4,424,4,1,4,0,0,0,1,0
87001W87SQ4F4RT,70,69,3,87,3,2,3,0,0,1,0,0
87001W87SR4WXEZ,265,133,3,14,4,2,3,1,0,0,0,0
87001W87SRD165X,96,48,3,34,3,1,3,0,0,0,0,1
87001W87SS9RGQ9,254,253,4,24,3,1,4,0,0,0,1,0
87001W87SSEBE82,198,195,4,87,3,1,3,0,0,1,0,0
87001W87SSERGZ7,107,27,3,67,4,1,1,0,0,0,0,1
87001W87SUQV2DT,169,56,4,67,4,2,3,0,0,0,0,1
87001W87SUTUW6X,111,109,3,87,3,2,1,0,0,1,0,0
87001W87SVVETN8,688,339,4,137,4,2,3,0,0,0,1,0
87001W87SW3ZNSG,571,285,4,174,3,1,3,0,0,0,1,0
87001W87SYJSVG9,2961,2918,4,4,4,1,3,0,0,1,0,0
87001W87SZKRRN9,1073,212,3,67,3,2,3,0,0,0,0,1
87001W87T1WFDNR,256,128,4,174,4,1,3,0,0,0,0,1
87001W87T552FF2,108,27,4,424,3,2,1,0,0,1,0,0
87001W87T5SEPUW,126,126,4,4,4,1,3,0,0,1,0,0
87001W87T5XVBXG,70,70,4,4,4,1,4,1,0,0,0,0
87001W87T6XX5AU,170,57,3,112,3,2,3,0,0,1,0,0
87001W87T7JKQE8,70,23,4,4,3,1,3,0,0,1,0,0
87001W87T7MJPF3,228,225,3,44,4,1,4,0,1,0,0,0
87001W87T8417VQ,372,91,4,4,4,1,4,0,0,0,1,0
87001W87T8V45YA,325,324,4,44,3,1,4,0,0,1,0,0
87001W87T9MNQCG,1575,393,4,87,3,2,3,0,0,1,0,0
87001W87T9ZFKME,355,118,4,4,4,2,3,0,0,1,0,0
87001W87TA1QM5D,456,225,4,44,4,2,3,0,0,1,0,0
87001W87TAH8WPP,467,233,3,137,3,2,3,0,0,0,0,1
87001W87TBK5JV4,200,100,4,87,4,2,4,0,1,0,0,0
87001W87TC4XHEK,71,71,3,34,4,2,3,0,0,1,0,0
87001W87TDH18CU,70,70,3,24,3,1,3,0,1,0,0,0
87001W87TDU35BX,70,69,3,4,4,1,3,0,0,1,0,0
87001W87TEZK1AU,395,79,3,174,4,2,3,0,0,0,0,1
87001W87TF76TVW,229,76,4,87,3,1,2,0,0,0,1,0
87001W87TGE792G,1000,249,4,87,4,2,3,0,1,0,0,0
87001W87TGTKGD9,71,36,3,34,3,2,3,0,0,0,1,0
87001W87TH6RN1N,398,198,4,54,4,2,3,0,1,0,0,0
87001W87TJV59NQ,70,70,4,87,3,2,4,0,0,1,0,0
87001W87TKH16PZ,213,105,4,174,4,2,4,0,1,0,0,0
87001W87TKQK2DV,137,135,4,4,4,1,3,0,0,0,0,1
87001W87TKVS1MP,216,106,3,424,4,2,2,1,0,0,0,0
87001W87TM58ED3,175,86,3,224,4,1,2,0,0,1,0,0
87001W87TN7PKE2,171,86,4,87,4,1,3,0,0,0,0,1
87001W87TP7TBGQ,104,35,4,24,3,1,1,0,1,0,0,0
87001W87TPK9MRT,94,47,4,4,4,1,2,0,0,1,0,0
87001W87TQ2F3QE,314,157,3,112,3,2,3,0,0,1,0,0
87001W87TQHX6YZ,131,66,3,54,4,2,1,0,0,1,0,0
87001W87TQVED73,91,91,3,34,4,2,3,0,0,0,1,0
87001W87TRTNG47,315,158,3,112,4,1,2,0,1,0,0,0
87001W87TSP3Y2E,70,35,3,112,4,2,3,0,1,0,0,0
87001W87TTRDX1D,80,40,3,87,3,2,3,0,0,1,0,0
87001W87TU5CJS6,70,69,4,4,4,1,3,0,0,1,0,0
87001W87TUHP2ZF,1398,279,4,34,4,1,3,0,0,0,1,0
87001W87TV6ZEV5,365,120,3,112,4,2,1,0,0,1,0,0
87001W87TV814US,87,87,3,34,4,1,3,0,1,0,0,0
87001W87TWW49U3,276,136,3,87,4,1,4,0,1,0,0,0
87001W87TZ1RFJU,70,69,3,4,3,1,3,0,1,0,0,0
87001W87TZC284H,330,325,4,24,3,2,1,0,0,0,0,1
87001W87TZVSKN9,70,35,3,44,4,2,3,0,0,1,0,0
87001W87U1ZGDUJ,70,35,3,67,4,1,4,0,1,0,0,0
87001W87U2X7AUT,218,217,3,112,3,1,3,0,0,0,1,0
87001W87U335G82,198,99,4,299,3,2,3,0,0,0,1,0
87001W87U3KSYFV,330,110,4,112,4,2,1,0,0,0,0,1
87001W87U3RV16F,285,143,4,224,4,1,4,0,1,0,0,0
87001W87U43YD29,128,128,3,4,3,1,1,0,0,1,0,0
87001W87U4Q1NPJ,583,291,3,174,4,2,4,0,0,1,0,0
87001W87U5V69CM,336,331,3,500,4,2,3,0,0,1,0,0
87001W87U77MF4D,229,113,4,87,3,1,2,0,0,0,1,0
87001W87U86VZR4,144,48,3,87,4,2,3,0,1,0,0,0
87001W87U9T8DDX,199,198,4,67,4,1,4,0,1,0,0,0
87001W87UAQRES5,132,44,3,87,4,2,3,0,0,1,0,0
87001W87UD1UGVP,125,63,3,87,3,1,3,0,1,0,0,0
87001W87UDG443F,114,112,3,24,4,1,4,0,1,0,0,0
87001W87UGJKE5H,153,51,3,137,4,2,3,0,0,0,0,1
87001W87UH9W6T1,737,368,3,87,3,2,1,0,1,0,0,0
87001W87UHRXFT2,169,83,4,44,3,2,3,0,1,0,0,0
87001W87UKZ1HUM,74,37,4,4,3,1,2,0,0,1,0,0
87001W87UM7NB2C,262,131,3,299,4,2,3,0,0,1,0,0
87001W87UMB3DGG,274,136,3,137,3,2,4,0,0,0,1,0
87001W87UMR4CNM,1296,639,3,174,4,2,4,0,0,0,0,1
87001W87UPTR2K6,183,46,3,112,3,1,3,0,0,0,1,0
87001W87UQ6MGBF,663,331,3,174,3,2,3,0,0,1,0,0
87001W87UR1QJPD,224,75,3,34,3,1,3,0,1,0,0,0
87001W87URHSX8D,220,217,3,34,4,1,3,0,0,1,0,0
87001W87US68C3X,105,103,4,67,3,2,3,0,0,1,0,0
87001W87USMKQ1Q,404,398,3,87,4,1,3,0,0,0,1,0
87001W87UT9SGV9,397,392,3,14,4,2,1,0,0,0,0,1
87001W87UUH4M7Z,130,128,3,174,4,2,3,0,0,1,0,0
87001W87UUR35JP,70,35,4,24,3,2,2,0,0,0,1,0
87001W87UV16RPQ,825,274,4,87,4,1,3,0,1,0,0,0
87001W87UVEVZ9Q,272,134,4,174,3,1,3,0,1,0,0,0
87001W87UVU547U,308,101,4,424,4,2,2,0,0,0,0,1
87001W87UWJ22WS,128,64,4,54,3,1,3,0,0,0,0,1
87001W87UX5TZ7A,173,85,3,54,4,2,3,0,0,1,0,0
87001W87UYYP2JR,119,30,4,174,4,2,4,0,0,0,1,0
87001W87V2611G6,149,147,4,34,4,2,3,0,0,1,0,0
87001W87V2MXF2N,296,148,4,87,4,1,3,0,0,1,0,0
87001W87V3E1687,1044,206,3,112,4,2,1,0,0,1,0,0
87001W87V3H1C94,70,70,4,4,3,1,1,1,0,0,0,0
